Date,Open,High,Low,Price,Volume,obv,24h_Change,1d_Return,7d_Return,rsi_7,rsi_7_status,rsi_14,rsi_14_status,rsi_21,rsi_21_status,sma_20,ema_20,bb_mid,bb_upper,bb_lower,macd,macd_signal,macd_hist,momentum_7,momentum_14,momentum_30,log_return_7,log_return_14,log_return_30
2024-06-08 00:00:00,,,,0.008546469143926665,2120671.93187016,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09 00:00:00,,,,0.007627759882595225,655042.9464333194,-655042.9464333194,-10.749576765093664,-10.749576765093664,,,,,,,,,,,,,,,,,,,,,
2024-06-10 00:00:00,,,,0.013403250587961822,2719566.7617248213,2064523.815291502,75.71673458868212,75.71673458868212,,,,,,,,,,,,,,,,,,,,,
2024-06-11 00:00:00,,,,0.015091129374565694,2918412.400774018,4982936.21606552,12.59305550938402,12.59305550938402,,,,,,,,,,,,,,,,,,,,,
2024-06-12 00:00:00,,,,0.011854734297399748,2287195.6423563138,2695740.5737092067,-21.445678430273787,-21.445678430273787,,,,,,,,,,,,,,,,,,,,,
2024-06-13 00:00:00,,,,0.010334422196990491,2424853.15216492,270887.4215442869,-12.824514343967424,-12.824514343967424,,,,,,,,,,,,,,,,,,,,,
2024-06-14 00:00:00,,,,0.009039801758474405,1860630.6599458805,-1589743.2384015936,-12.527264842083724,-12.527264842083724,,,,,,,,,,,,,,,,,,,,,
2024-06-15 00:00:00,,,,0.009333004757284095,1900509.887327355,310766.64892576146,3.243467131730251,3.243467131730251,9.203047482086358,52.67045724406763,NEUTRAL,,,,,,,,,,,,,0.0007865356133574305,,,0.08803878427842375,,
2024-06-16 00:00:00,,,,0.009507213091238632,1396687.4109563888,1707454.0598821503,1.8665835760832816,1.8665835760832816,24.639648305289242,53.31476374145067,NEUTRAL,,,,,,,,,,,,,0.001879453208643407,,,0.22025657444622943,,
2024-06-17 00:00:00,,,,0.009925411307049832,1370844.3998474001,3078298.4597295504,4.398746633717411,4.398746633717411,-25.947730053153105,55.029312221683675,NEUTRAL,,,,,,,,,,,,,-0.0034778392809119898,,,-0.30039899149905264,,
2024-06-18 00:00:00,,,,0.008491225778288394,1819547.210304676,1258751.2494248743,-14.44963321311192,-14.44963321311192,-43.73366255411377,47.979240606354644,NEUTRAL,,,,,,,,,,,,,-0.006599903596277301,,,-0.5750737435916831,,
2024-06-19 00:00:00,,,,0.006988042503116841,1892025.8926845437,-633274.6432596694,-17.702783018855904,-17.702783018855904,-41.05272773047627,41.480918989472286,NEUTRAL,,,,,,,,,,,,,-0.004866691794282907,,,-0.5285268320087301,,
2024-06-20 00:00:00,,,,0.007589805558618393,1602773.718729515,969499.0754698457,8.611325063251272,8.611325063251272,-26.558007656890233,44.962427629354515,NEUTRAL,,,,,,,,,,,,,-0.0027446166383720983,,,-0.30867431118885663,,
2024-06-21 00:00:00,,,,0.007261063420820354,1386848.0442611922,-417348.96879134653,-4.331364423753182,-4.331364423753182,-19.676740543414727,43.319822072959234,NEUTRAL,,,,,,,,,,,,,-0.0017787383376540507,,,-0.2191109499842733,,
2024-06-22 00:00:00,,,,0.006645598322426648,1583178.5977422926,-2000527.566533639,-8.476239122618367,-8.476239122618367,-28.79465407708078,40.11854301985831,NEUTRAL,45.20039202358756,NEUTRAL,,,,,,,,,,,-0.0026874064348574476,-0.0019008708215000171,,-0.3396022872016949,-0.25156350292327123,
2024-06-23 00:00:00,,,,0.00672311133362515,1289804.8078820887,-710722.7586515504,1.1663812261556876,1.1663812261556876,-29.28409967142916,40.76175924245727,NEUTRAL,45.43042654135349,NEUTRAL,,,,,,,,,,,-0.002784101757613482,-0.0009046485489700752,,-0.34649973980609705,-0.12624316535986768,
2024-06-24 00:00:00,,,,0.006130234429765099,1275490.305196111,-1986213.0638476615,-8.81849004782681,-8.81849004782681,-38.23697335937192,37.19640780762175,NEUTRAL,43.9120689538688,NEUTRAL,,,,,,,,,,,-0.0037951768772847326,-0.007273016158196722,,-0.48186527498549564,-0.7822642664845484,
2024-06-25 00:00:00,,,,0.006016309162384135,1352066.4139457133,-3338279.477793375,-1.858416161506078,-1.858416161506078,-29.14675313701453,36.48105687057888,NEUTRAL,43.61045041659943,NEUTRAL,,,,,,,,,,,-0.0024749166159042588,-0.00907482021218156,,-0.34455939361865257,-0.9196331372103357,
2024-06-26 00:00:00,,,,0.006802734861126374,1539513.6797894596,-1798765.7980039155,13.071563935896457,13.071563935896457,-2.6517818388742636,44.999652672289486,NEUTRAL,46.34992206786347,NEUTRAL,,,,,,,,,,,-0.00018530764199046687,-0.005051999436273374,,-0.0268757577670203,-0.5554025897757502,
2024-06-27 00:00:00,,,,0.006644154536706303,1531210.8190504604,-3329976.617054376,-2.331126049410864,-2.331126049410864,-12.459489437621786,43.62332479679442,NEUTRAL,45.866044199617264,NEUTRAL,,,0.008697773815218215,0.008697773815218215,0.008697773815218215,0.013503425910601467,0.0038921217198349626,,,,-0.0009456510219120898,-0.003690267660284188,,-0.133068521909951,-0.4417428330988075,
